place_id,name,dow,day,hour,busyness_pct,level,model_version
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,2,wednesday,18,38,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,2,wednesday,19,38,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,2,wednesday,20,39,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,2,wednesday,21,43,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,2,wednesday,22,44,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,2,wednesday,23,50,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,0,53,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,1,30,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,2,33,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,3,34,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,4,34,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,5,34,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,6,55,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,7,44,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,8,49,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,9,55,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,10,55,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,11,58,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,12,54,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,13,55,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,14,58,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,15,54,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,16,53,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,17,45,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,18,46,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,19,44,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,20,49,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,21,52,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,22,53,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,3,thursday,23,54,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,0,52,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,1,33,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,2,33,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,3,34,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,4,34,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,5,34,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,6,57,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,7,49,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,8,50,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,9,53,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,10,54,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,11,55,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,12,61,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,13,61,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,14,64,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,15,62,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,16,58,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,17,49,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,18,55,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,19,43,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,20,47,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,21,49,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,22,47,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,4,friday,23,48,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,0,43,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,1,42,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,2,35,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,3,39,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,4,35,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,5,34,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,6,43,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,7,58,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,8,60,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,9,56,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,10,51,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,11,50,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,12,57,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,13,58,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,14,62,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,15,59,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,16,60,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,17,53,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,18,42,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,19,44,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,20,47,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,21,47,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,22,44,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,5,saturday,23,44,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,0,42,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,1,37,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,2,32,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,3,33,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,4,35,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,5,34,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,6,42,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,7,46,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,8,63,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,9,59,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,10,53,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,11,48,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,12,47,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,13,50,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,14,53,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,15,56,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,16,50,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,17,43,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,18,38,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,19,36,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,20,42,moderate,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,21,50,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,22,54,busy,gbm_v1
ChIJDcEvbPVZwokRETEfzXATns8,Chinatown Manhattan,6,sunday,23,54,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,0,17,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,1,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,2,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,3,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,4,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,5,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,6,17,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,7,25,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,8,26,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,9,39,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,10,50,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,11,55,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,12,71,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,13,76,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,14,76,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,15,85,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,16,82,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,17,81,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,18,77,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,19,65,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,20,52,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,21,41,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,22,34,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,0,monday,23,27,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,0,18,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,1,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,2,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,3,7,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,4,7,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,5,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,6,20,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,7,27,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,8,28,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,9,36,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,10,49,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,11,53,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,12,69,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,13,75,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,14,79,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,15,85,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,16,83,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,17,84,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,18,77,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,19,72,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,20,55,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,21,48,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,22,38,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,1,tuesday,23,30,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,0,20,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,1,10,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,2,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,3,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,4,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,5,10,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,6,20,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,7,25,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,8,31,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,9,37,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,10,51,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,11,55,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,12,71,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,13,80,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,14,81,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,15,81,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,16,85,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,17,86,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,18,78,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,19,74,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,20,54,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,21,47,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,22,37,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,2,wednesday,23,33,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,0,21,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,1,10,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,2,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,3,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,4,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,5,10,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,6,21,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,7,28,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,8,30,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,9,34,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,10,50,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,11,56,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,12,72,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,13,76,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,14,81,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,15,85,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,16,84,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,17,85,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,18,81,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,19,74,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,20,56,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,21,50,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,22,48,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,3,thursday,23,34,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,0,22,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,1,11,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,2,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,3,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,4,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,5,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,6,20,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,7,25,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,8,30,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,9,42,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,10,53,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,11,55,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,12,71,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,13,83,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,14,87,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,15,87,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,16,85,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,17,85,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,18,79,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,19,66,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,20,55,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,21,51,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,22,49,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,4,friday,23,36,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,0,21,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,1,12,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,2,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,3,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,4,10,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,5,9,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,6,16,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,7,20,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,8,24,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,9,35,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,10,44,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,11,57,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,12,72,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,13,77,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,14,81,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,15,83,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,16,84,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,17,76,very_busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,18,74,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,19,59,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,20,51,busy,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,21,46,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,22,44,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,5,saturday,23,33,moderate,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,6,sunday,0,21,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,6,sunday,1,17,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,6,sunday,2,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,6,sunday,3,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,6,sunday,4,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,6,sunday,5,8,quiet,gbm_v1
ChIJDzorOvZYwokRW5XN4_UBY8w,Columbus Circle,6,sunday,6,14,quiet,gbm_v1
